,year,state_po,county,FIPS,candidatevotes_rep,totalvotes,candidatevotes_dem,raw_lean,adjusted_lean
12415,2012,VA,Harrisonburg,51660.0,6565.0,15593,8654.0,-0.13397037132046435,-0.0945894111980744
12416,2012,VA,Hopewell,51670.0,3739.0,9031,5179.0,-0.1594507806444469,-0.12006982052205695
12417,2012,VA,Lexington,51678.0,1146.0,2687,1486.0,-0.12653516933382958,-0.08715420921143963
12418,2012,VA,Lynchburg,51680.0,19806.0,36448,15948.0,0.1058494293239684,0.14523038944635835
12419,2012,VA,Manassas,51683.0,6463.0,15200,8478.0,-0.1325657894736842,-0.09318482935129424
12420,2012,VA,Manassas Park,51685.0,1699.0,4656,2879.0,-0.25343642611683853,-0.21405546599444858
12421,2012,VA,Martinsville,51690.0,2312.0,6284,3855.0,-0.2455442393380013,-0.20616327921561134
12422,2012,VA,Newport News,51700.0,27230.0,79444,51100.0,-0.3004632193746538,-0.26108225925226386
12423,2012,VA,Norfolk,51710.0,23147.0,87043,62687.0,-0.4542582401801409,-0.41487728005775093
12424,2012,VA,Norton,51720.0,895.0,1492,566.0,0.22050938337801612,0.2598903435004061
12425,2012,VA,Petersburg,51730.0,1527.0,15908,14283.0,-0.8018606990193613,-0.7624797388969713
12426,2012,VA,Poquoson,51735.0,5312.0,7106,1679.0,0.5112580917534478,0.5506390518758377
12427,2012,VA,Portsmouth,51740.0,12858.0,45922,32501.0,-0.4277470493445408,-0.3883660892221508
12428,2012,VA,Radford,51750.0,2520.0,5399,2732.0,-0.0392665308390443,0.00011442928334565172
12429,2012,VA,Richmond,51760.0,20050.0,97569,75921.0,-0.5726306511289447,-0.5332496910065547
12430,2012,VA,Roanoke,51770.0,14991.0,40155,24134.0,-0.22769269082306065,-0.1883117307006707
12431,2012,VA,Salem,51775.0,7299.0,12318,4760.0,0.2061211235590193,0.24550208368140924
12432,2012,VA,Staunton,51790.0,5272.0,11210,5728.0,-0.040677966101694885,-0.0012970059793049327
12433,2012,VA,Suffolk,51800.0,17820.0,42566,24267.0,-0.15145891086782876,-0.1120779507454388
12434,2012,VA,Virginia Beach,51810.0,99291.0,196641,94299.0,0.025386363983096127,0.06476732410548608
12435,2012,VA,Waynesboro,51820.0,4790.0,8791,3840.0,0.10806506654533043,0.1474460266677204
12436,2012,VA,Williamsburg,51830.0,2682.0,7748,4903.0,-0.286654620547238,-0.24727366042484805
12437,2012,VA,Winchester,51840.0,4946.0,10296,5094.0,-0.014374514374514369,0.025006445747875583
12438,2012,WA,Adams,53001.0,3171.0,4793,1540.0,0.340287919883163,0.37966888000555293
12439,2012,WA,Asotin,53003.0,5654.0,9901,4003.0,0.16675083324916679,0.20613179337155674
12440,2012,WA,Benton,53005.0,49461.0,79559,28145.0,0.2679269472969745,0.3073079074193645
12441,2012,WA,Chelan,53007.0,18402.0,32250,13112.0,0.16403100775193796,0.20341196787432791
12442,2012,WA,Clallam,53009.0,18437.0,38066,18580.0,-0.003756633215993288,0.035624326906396664
12443,2012,WA,Clark,53011.0,92951.0,190805,93382.0,-0.0022588506590497937,0.03712210946334016
12444,2012,WA,Columbia,53013.0,1568.0,2259,645.0,0.4085878707392651,0.44796883086165507
12445,2012,WA,Cowlitz,53015.0,20746.0,44620,22726.0,-0.0443747198565666,-0.00499375973417665
12446,2012,WA,Douglas,53017.0,9425.0,14942,5166.0,0.2850354704858788,0.32441643060826875
12447,2012,WA,Ferry,53019.0,1995.0,3440,1294.0,0.20377906976744187,0.24316002988983182
12448,2012,WA,Franklin,53021.0,13748.0,22643,8398.0,0.23627611182263836,0.2756570719450283
12449,2012,WA,Garfield,53023.0,913.0,1278,336.0,0.45148669796557117,0.4908676580879611
12450,2012,WA,Grant,53025.0,17852.0,27558,8950.0,0.3230277959213295,0.36240875604371947
12451,2012,WA,Grays Harbor,53027.0,11914.0,28684,15960.0,-0.14105424626969737,-0.10167328614730742
12452,2012,WA,Island,53029.0,19605.0,42099,21478.0,-0.044490367942231435,-0.005109407819841483
12453,2012,WA,Jefferson,53031.0,6405.0,19829,12739.0,-0.3194311362146351,-0.28005017609224514
12454,2012,WA,King,53033.0,275700.0,967154,668004.0,-0.40562723206438683,-0.3662462719419969
12455,2012,WA,Kitsap,53035.0,52846.0,123367,67277.0,-0.1169761767733673,-0.07759521665097735
12456,2012,WA,Kittitas,53037.0,9782.0,18171,7949.0,0.10087502063727921,0.14025598075966916
12457,2012,WA,Klickitat,53039.0,5316.0,10274,4598.0,0.0698851469729414,0.10926610709533136
12458,2012,WA,Lewis,53041.0,20452.0,34044,12664.0,0.22876277758195274,0.2681437377043427
12459,2012,WA,Lincoln,53043.0,4063.0,5872,1673.0,0.4070163487738419,0.44639730889623186
12460,2012,WA,Mason,53045.0,12761.0,28235,14764.0,-0.0709403222950239,-0.03155936217263394
12461,2012,WA,Okanogan,53047.0,9221.0,16846,7108.0,0.12543036922711626,0.1648113293495062
12462,2012,WA,Pacific,53049.0,4499.0,10524,5711.0,-0.11516533637400228,-0.07578437625161233
12463,2012,WA,Pend Oreille,53051.0,3952.0,6668,2508.0,0.21655668866226752,0.25593764878465747
12464,2012,WA,Pierce,53053.0,148467.0,342910,186430.0,-0.11070834912950916,-0.07132738900711921
12465,2012,WA,San Juan,53055.0,3111.0,10594,7125.0,-0.3788937134226921,-0.3395127533003022
12466,2012,WA,Skagit,53057.0,25071.0,55269,28688.0,-0.06544355787150119,-0.026062597749111238
12467,2012,WA,Skamania,53059.0,2687.0,5466,2628.0,0.010793999268203402,0.050174959390593354
12468,2012,WA,Snohomish,53061.0,133016.0,329817,188516.0,-0.16827513439270864,-0.12889417427031868
12469,2012,WA,Spokane,53063.0,115285.0,223830,102295.0,0.05803511593620159,0.09741607605859154
12470,2012,WA,Stevens,53065.0,13691.0,22161,7762.0,0.26754207842606387,0.3069230385484538
12471,2012,WA,Thurston,53067.0,49287.0,127063,74037.0,-0.19478526400289614,-0.1554043038805062
12472,2012,WA,Wahkiakum,53069.0,1119.0,2294,1094.0,0.010897994768962471,0.05027895489135242
12473,2012,WA,Walla Walla,53071.0,14648.0,25108,9768.0,0.19436036323084277,0.23374132335323272
12474,2012,WA,Whatcom,53073.0,42703.0,103029,57089.0,-0.13963058944569,-0.10024962932330006
12475,2012,WA,Whitman,53075.0,8507.0,17121,8037.0,0.02745166754278372,0.06683262766517367
12476,2012,WA,Yakima,53077.0,42239.0,76973,33217.0,0.11720993075494007,0.15659089087733002
12477,2012,WV,Barbour,54001.0,3824.0,5761,1768.0,0.3568824856795695,0.39626344580195944
12478,2012,WV,Berkeley,54003.0,22156.0,37172,14275.0,0.2120144194555042,0.25139537957789415
12479,2012,WV,Boone,54005.0,5467.0,8500,2790.0,0.3149411764705883,0.35432213659297823
12480,2012,WV,Braxton,54007.0,2725.0,4804,1998.0,0.15133222314737715,0.1907131832697671
12481,2012,WV,Brooke,54009.0,5060.0,9294,4005.0,0.113514095115128,0.15289505523751795
12482,2012,WV,Cabell,54011.0,17985.0,32144,13568.0,0.13741289198606266,0.1767938521084526
12483,2012,WV,Calhoun,54013.0,1319.0,2207,818.0,0.22700498414136838,0.26638594426375833
12484,2012,WV,Clay,54015.0,1971.0,3012,931.0,0.34528552456839307,0.384666484690783
12485,2012,WV,Doddridge,54017.0,2130.0,2769,575.0,0.5615745756590828,0.6009555357814726
12486,2012,WV,Fayette,54019.0,8350.0,14070,5419.0,0.208315565031983,0.24769652515437296
12487,2012,WV,Gilmer,54021.0,1595.0,2509,840.0,0.3009166998804305,0.34029766000282047
12488,2012,WV,Grant,54023.0,3783.0,4586,718.0,0.668338421282163,0.707719381404553
12489,2012,WV,Greenbrier,54025.0,7930.0,12963,4710.0,0.24839929028774205,0.287780250410132
12490,2012,WV,Hampshire,54027.0,5523.0,7986,2299.0,0.40370648635111445,0.4430874464735044
12491,2012,WV,Hancock,54029.0,7226.0,12118,4627.0,0.21447433569896024,0.2538552958213502
12492,2012,WV,Hardy,54031.0,3536.0,5168,1482.0,0.39744582043343657,0.4368267805558265
12493,2012,WV,Harrison,54033.0,15876.0,26147,9732.0,0.2349791563085632,0.27436011643095315
12494,2012,WV,Jackson,54035.0,7408.0,11544,3854.0,0.3078655578655578,0.34724651798794776
12495,2012,WV,Jefferson,54037.0,11258.0,22138,10398.0,0.03884723100551096,0.07822819112790091
12496,2012,WV,Kanawha,54039.0,41364.0,75077,32480.0,0.11833184597146928,0.15771280609385924
12497,2012,WV,Lewis,54041.0,4375.0,6287,1736.0,0.41975505010338793,0.4591360102257779
12498,2012,WV,Lincoln,54043.0,4383.0,6818,2227.0,0.3162217659137577,0.3556027260361477
12499,2012,WV,Logan,54045.0,8222.0,11946,3469.0,0.3978737652770802,0.43725472539947013
12500,2012,WV,McDowell,54047.0,3959.0,6188,2109.0,0.29896574014221067,0.3383467002646006
12501,2012,WV,Marion,54049.0,12054.0,21542,8959.0,0.1436728251787207,0.18305378530111066
12502,2012,WV,Marshall,54051.0,8135.0,12916,4484.0,0.2826726540724682,0.3220536141948582
12503,2012,WV,Mason,54053.0,5741.0,9789,3778.0,0.20053120849933598,0.23991216862172593
12504,2012,WV,Mercer,54055.0,15450.0,21276,5432.0,0.4708591840571536,0.5102401441795436
12505,2012,WV,Mineral,54057.0,7833.0,10979,2885.0,0.450678568175608,0.4900595282979979
12506,2012,WV,Mingo,54059.0,6191.0,8830,2428.0,0.4261608154020385,0.46554177552442844
12507,2012,WV,Monongalia,54061.0,16831.0,31475,13826.0,0.09547259729944402,0.13485355742183397
12508,2012,WV,Monroe,54063.0,3616.0,5212,1455.0,0.4146201074443592,0.45400106756674913
12509,2012,WV,Morgan,54065.0,4513.0,7044,2363.0,0.3052243043725156,0.3446052644949055
12510,2012,WV,Nicholas,54067.0,5898.0,8785,2664.0,0.3681274900398406,0.40750845016223053
12511,2012,WV,Ohio,54069.0,10768.0,17911,6786.0,0.22232147842108207,0.261702438543472
12512,2012,WV,Pendleton,54071.0,2095.0,3239,1074.0,0.31522074714418025,0.3546017072665702
12513,2012,WV,Pleasants,54073.0,1825.0,2840,955.0,0.30633802816901406,0.345718988291404
12514,2012,WV,Pocahontas,54075.0,2182.0,3576,1303.0,0.24580536912751677,0.2851863292499067
12515,2012,WV,Preston,54077.0,7889.0,11155,2931.0,0.4444643657552667,0.48384532587765666
12516,2012,WV,Putnam,54079.0,16032.0,23673,7256.0,0.3707176952646475,0.41009865538703744
12517,2012,WV,Raleigh,54081.0,20614.0,28829,7739.0,0.446598910818967,0.485979870941357
12518,2012,WV,Randolph,54083.0,6160.0,9756,3342.0,0.28884788847888476,0.3282288486012747
12519,2012,WV,Ritchie,54085.0,2921.0,3788,768.0,0.5683738120380148,0.6077547721604049
12520,2012,WV,Roane,54087.0,2982.0,5047,1939.0,0.20665742024965322,0.24603838037204318
12521,2012,WV,Summers,54089.0,2981.0,4735,1621.0,0.2872228088701162,0.32660376899250615
12522,2012,WV,Taylor,54091.0,3840.0,5908,1941.0,0.3214285714285714,0.36080953155096135
12523,2012,WV,Tucker,54093.0,2176.0,3138,880.0,0.41300191204588904,0.452382872168279
12524,2012,WV,Tyler,54095.0,2314.0,3279,890.0,0.4342787435193657,0.47365970364175564
12525,2012,WV,Upshur,54097.0,5939.0,8273,2158.0,0.4570288891575003,0.49640984927989024
12526,2012,WV,Wayne,54099.0,8688.0,13955,4931.0,0.2692225008957363,0.30860346101812625
12527,2012,WV,Webster,54101.0,1710.0,2755,947.0,0.276950998185118,0.31633195830750793
12528,2012,WV,Wetzel,54103.0,3473.0,5856,2217.0,0.21448087431693985,0.2538618344393298
12529,2012,WV,Wirt,54105.0,1427.0,2171,676.0,0.345923537540304,0.385304497662694
12530,2012,WV,Wood,54107.0,22183.0,33977,11230.0,0.3223651293522089,0.36174608947459885
12531,2012,WV,Wyoming,54109.0,5769.0,7523,1583.0,0.556426957330852,0.595807917453242
12532,2012,WI,Adams,55001.0,4644.0,10287,5542.0,-0.08729464372508994,-0.047913683602699986
12533,2012,WI,Ashland,55003.0,2820.0,8372,5399.0,-0.3080506450071668,-0.2686696848847768
12534,2012,WI,Barron,55005.0,11443.0,22692,10890.0,0.024369821963687588,0.06375078208607754
12535,2012,WI,Bayfield,55007.0,3603.0,9788,6033.0,-0.24826317940335102,-0.20888221928096107
12536,2012,WI,Brown,55009.0,64836.0,128928,62526.0,0.017916976917349225,0.05729793703973918
12537,2012,WI,Buffalo,55011.0,3364.0,7039,3570.0,-0.029265520670549827,0.010115439451840125
12538,2012,WI,Burnett,55013.0,4550.0,8677,3986.0,0.06499942376397377,0.10438038388636373
12539,2012,WI,Calumet,55015.0,14539.0,26420,11489.0,0.11544284632853902,0.15482380645092897
12540,2012,WI,Chippewa,55017.0,15322.0,30932,15237.0,0.002747963274279064,0.042128923396669016
12541,2012,WI,Clark,55019.0,7412.0,13801,6172.0,0.08984856169842759,0.12922952182081754
12542,2012,WI,Columbia,55021.0,13026.0,30546,17175.0,-0.13582793164407775,-0.0964469715216878
12543,2012,WI,Crawford,55023.0,3067.0,7817,4629.0,-0.1998209031597799,-0.16043994303738995
12544,2012,WI,Dane,55025.0,83644.0,304181,216071.0,-0.4353559229537677,-0.39597496283137773
12545,2012,WI,Dodge,55027.0,25211.0,44488,18762.0,0.14496043877000542,0.18434139889239537
12546,2012,WI,Door,55029.0,8121.0,17671,9357.0,-0.06994510780374624,-0.03056414768135629
12547,2012,WI,Douglas,55031.0,7705.0,22894,14863.0,-0.3126583384292828,-0.27327737830689286
12548,2012,WI,Dunn,55033.0,10224.0,21992,11316.0,-0.04965441978901419,-0.01027345966662424
12549,2012,WI,Eau Claire,55035.0,23256.0,54806,30666.0,-0.13520417472539498,-0.09582321460300502
12550,2012,WI,Florence,55037.0,1645.0,2625,953.0,0.26361904761904764,0.3030000077414376
12551,2012,WI,Fond du Lac,55039.0,30355.0,53402,22379.0,0.14935770195872816,0.1887386620811181
12552,2012,WI,Forest,55041.0,2172.0,4648,2425.0,-0.054432013769363186,-0.015051053646973234
12553,2012,WI,Grant,55043.0,10255.0,24248,13594.0,-0.13770207852193994,-0.09832111839954999
12554,2012,WI,Green,55045.0,7857.0,19322,11206.0,-0.1733257426767415,-0.13394478255435155
12555,2012,WI,Green Lake,55047.0,5782.0,9675,3793.0,0.20558139534883718,0.24496235547122713
12556,2012,WI,Iowa,55049.0,4287.0,12534,8105.0,-0.3046114568374022,-0.26523049671501225
12557,2012,WI,Iron,55051.0,1790.0,3632,1784.0,0.0016519823788546661,0.04103294250124462
12558,2012,WI,Jackson,55053.0,3900.0,9313,5298.0,-0.15011274562439603,-0.11073178550200607
12559,2012,WI,Jefferson,55055.0,23517.0,44281,20158.0,0.07585646213951802,0.11523742226190797
12560,2012,WI,Juneau,55057.0,5411.0,11827,6242.0,-0.07026295763929985,-0.030881997516909898
12561,2012,WI,Kenosha,55059.0,34977.0,80897,44867.0,-0.12225422450770734,-0.08287326438531739
12562,2012,WI,Kewaunee,55061.0,5747.0,11037,5153.0,0.05381897254688778,0.09319993266927773
12563,2012,WI,La Crosse,55063.0,25751.0,63462,36693.0,-0.1724181399892849,-0.13303717986689495
12564,2012,WI,Lafayette,55065.0,3314.0,7952,4536.0,-0.15367203219315895,-0.114291072070769
12565,2012,WI,Langlade,55067.0,5816.0,10519,4573.0,0.1181671261526761,0.15754808627506606
12566,2012,WI,Lincoln,55069.0,7455.0,15216,7563.0,-0.007097791798107267,0.032283168324282685
12567,2012,WI,Manitowoc,55071.0,21604.0,42617,20403.0,0.02818124222728019,0.06756220234967014
12568,2012,WI,Marathon,55073.0,36617.0,69862,32363.0,0.060891471758609816,0.10027243188099977
12569,2012,WI,Marinette,55075.0,10619.0,20777,9882.0,0.03547191606102901,0.07485287618341896
12570,2012,WI,Marquette,55077.0,3992.0,8105,4014.0,-0.0027143738433065834,0.03666658627908337
12571,2012,WI,Menominee,55078.0,179.0,1377,1191.0,-0.7349310094408134,-0.6955500493184235
12572,2012,WI,Milwaukee,55079.0,154924.0,492576,332438.0,-0.36037890599623207,-0.3209979458738421
12573,2012,WI,Monroe,55081.0,9675.0,19485,9515.0,0.008211444701052062,0.047592404823442014
12574,2012,WI,Oconto,55083.0,10741.0,19859,8865.0,0.09446598519562921,0.13384694531801916
12575,2012,WI,Oneida,55085.0,10917.0,21652,10452.0,0.021476076113061182,0.060857036235451134
12576,2012,WI,Outagamie,55087.0,47372.0,94596,45659.0,0.018108588100976764,0.057489548223366715
12577,2012,WI,Ozaukee,55089.0,36077.0,55817,19159.0,0.3030976225881004,0.34247858271049036
12578,2012,WI,Pepin,55091.0,1794.0,3699,1876.0,-0.02216815355501489,0.01721280656737506
12579,2012,WI,Pierce,55093.0,10397.0,21020,10235.0,0.007706945765937223,0.047087905888327175
12580,2012,WI,Polk,55095.0,12094.0,22573,10073.0,0.08953174146103748,0.12891270158342744
12581,2012,WI,Portage,55097.0,16615.0,39337,22075.0,-0.1388006202811603,-0.09941966015877035
12582,2012,WI,Price,55099.0,3884.0,7901,3887.0,-0.0003796987723073131,0.03900126135008264
12583,2012,WI,Racine,55101.0,49347.0,103364,53008.0,-0.03541852095507142,0.003962439167318532
12584,2012,WI,Richland,55103.0,3573.0,8655,4969.0,-0.16129404968226457,-0.12191308955987462
12585,2012,WI,Rock,55105.0,30517.0,80690,49219.0,-0.2317759325814847,-0.19239497245909476
12586,2012,WI,Rusk,55107.0,3676.0,7191,3397.0,0.03879849812265329,0.07817945824504324
12587,2012,WI,St. Croix,55109.0,25503.0,46225,19910.0,0.12099513250405625,0.1603760926264462
12588,2012,WI,Sauk,55111.0,12838.0,31927,18736.0,-0.1847339242647289,-0.14535296414233895
12589,2012,WI,Sawyer,55113.0,4442.0,9025,4486.0,-0.004875346260387825,0.03450561386200213
12590,2012,WI,Shawano,55115.0,11022.0,20279,9000.0,0.0997090586320824,0.13909001875447236
12591,2012,WI,Sheboygan,55117.0,34072.0,62651,27918.0,0.09822668433065718,0.13760764445304713
12592,2012,WI,Taylor,55119.0,5601.0,9512,3763.0,0.19322960470984019,0.23261056483223014
12593,2012,WI,Trempealeau,55121.0,5707.0,13481,7605.0,-0.1407907425265188,-0.10140978240412885
12594,2012,WI,Vernon,55123.0,5942.0,14269,8044.0,-0.14731235545588334,-0.10793139533349339
12595,2012,WI,Vilas,55125.0,7749.0,13842,5951.0,0.12989452391272938,0.16927548403511933
12596,2012,WI,Walworth,55127.0,29006.0,52303,22552.0,0.12339636349731375,0.1627773236197037
12597,2012,WI,Washburn,55129.0,4699.0,9287,4447.0,0.027134704425541056,0.06651566454793101
12598,2012,WI,Washington,55131.0,54765.0,78742,23166.0,0.4012979096289147,0.44067886975130466
12599,2012,WI,Waukesha,55133.0,162798.0,243856,78779.0,0.3445435010826062,0.3839244612049961
12600,2012,WI,Waupaca,55135.0,17002.0,28840,11578.0,0.18807212205270463,0.22745308217509458
12601,2012,WI,Waushara,55137.0,6562.0,12048,5335.0,0.10184262948207168,0.14122358960446163
12602,2012,WI,Winnebago,55139.0,42122.0,89173,45449.0,-0.03730949951218415,0.0020714606102057997
12603,2012,WI,Wood,55141.0,19704.0,38900,18581.0,0.028868894601542405,0.06824985472393236
12604,2012,WY,Albany,56001.0,7866.0,16300,7458.0,0.0250306748466258,0.06441163496901575
12605,2012,WY,Big Horn,56003.0,4285.0,5324,868.0,0.6418106686701728,0.6811916287925628
12606,2012,WY,Campbell,56005.0,14953.0,17571,2163.0,0.7279039326162428,0.7672848927386327
12607,2012,WY,Carbon,56007.0,4148.0,6509,2110.0,0.3131049316331234,0.35248589175551337
12608,2012,WY,Converse,56009.0,5043.0,6343,1089.0,0.6233643386410216,0.6627452987634115
12609,2012,WY,Crook,56011.0,3109.0,3685,426.0,0.7280868385345998,0.7674677986569898
12610,2012,WY,Fremont,56013.0,11075.0,16939,5333.0,0.33898104964873965,0.3783620097711296
12611,2012,WY,Goshen,56015.0,4178.0,5806,1458.0,0.4684808818463658,0.5078618419687557
12612,2012,WY,Hot Springs,56017.0,1895.0,2515,523.0,0.5455268389662027,0.5849077990885927
12613,2012,WY,Johnson,56019.0,3363.0,4259,749.0,0.6137590983799014,0.6531400585022913
12614,2012,WY,Laramie,56021.0,23904.0,39505,14295.0,0.24323503354005815,0.2826159936624481
12615,2012,WY,Lincoln,56023.0,7144.0,8618,1287.0,0.6796240427013228,0.7190050028237127
12616,2012,WY,Natrona,56025.0,22132.0,32373,8961.0,0.40685138850276464,0.4462323486251546
12617,2012,WY,Niobrara,56027.0,1022.0,1276,200.0,0.6442006269592476,0.6835815870816375
12618,2012,WY,Park,56029.0,11234.0,14608,2927.0,0.5686610076670318,0.6080419677894218
12619,2012,WY,Platte,56031.0,3136.0,4531,1223.0,0.42220260428161555,0.4615835644040055
12620,2012,WY,Sheridan,56033.0,10267.0,14322,3618.0,0.4642508029604803,0.5036317630828703
12621,2012,WY,Sublette,56035.0,3472.0,4376,767.0,0.6181444241316271,0.657525384254017
12622,2012,WY,Sweetwater,56037.0,11428.0,16895,4774.0,0.3938443326427937,0.4332252927651837
12623,2012,WY,Teton,56039.0,4858.0,11464,6213.0,-0.11819609211444526,-0.07881513199205531
12624,2012,WY,Uinta,56041.0,6615.0,8539,1628.0,0.5840262325799275,0.6234071927023175
12625,2012,WY,Washakie,56043.0,3014.0,3944,794.0,0.5628803245436106,0.6022612846660005
12626,2012,WY,Weston,56045.0,2821.0,3359,422.0,0.7142006549568324,0.7535816150792223
12627,2012,,Statewide writein,,30450.0,74045,39366.0,-0.12041326220541565,-0.0810323020830257
12628,2012,,Maine UOCAVA,,858.0,74045,2071.0,-0.016381929907488692,0.02299903021490126
12629,2012,,District 99,,,74045,,,
12630,2012,,Federal Precinct,,,74045,,,
12631,2016,AL,Autauga,1001.0,18172.0,24973,5936.0,0.48996916670003604,0.510954311668635
12632,2016,AL,Baldwin,1003.0,72883.0,95215,18458.0,0.571601113269968,0.592586258238567
12633,2016,AL,Barbour,1005.0,5454.0,10469,4871.0,0.055688222370809004,0.07667336733940805
12634,2016,AL,Bibb,1007.0,6738.0,8819,1874.0,0.5515364553804286,0.5725216003490277
12635,2016,AL,Blount,1009.0,22859.0,25588,2156.0,0.8090901985305612,0.8300753434991602
12636,2016,AL,Bullock,1011.0,1140.0,4710,3530.0,-0.5074309978768576,-0.4864458529082586
12637,2016,AL,Butler,1013.0,4901.0,8732,3726.0,0.1345625286303252,0.15554767359892424
12638,2016,AL,Calhoun,1015.0,32865.0,47864,13242.0,0.40997409326424866,0.4309592382328477
12639,2016,AL,Chambers,1017.0,7843.0,13900,5784.0,0.1481294964028777,0.16911464137147675
12640,2016,AL,Cherokee,1019.0,8953.0,10733,1547.0,0.6900214292369329,0.7110065742055319
12641,2016,AL,Chilton,1021.0,15081.0,18369,2911.0,0.6625292612553759,0.683514406223975
12642,2016,AL,Choctaw,1023.0,4106.0,7292,3109.0,0.13672517827756447,0.15771032324616352
12643,2016,AL,Clarke,1025.0,7140.0,13031,5749.0,0.10674545315018036,0.1277305981187794
12644,2016,AL,Clay,1027.0,5245.0,6624,1237.0,0.605072463768116,0.626057608736715
12645,2016,AL,Cleburne,1029.0,5764.0,6593,684.0,0.7705141817078719,0.7914993266764709
12646,2016,AL,Coffee,1031.0,15875.0,20767,4221.0,0.5611787932777965,0.5821639382463956
12647,2016,AL,Colbert,1033.0,16746.0,24915,7312.0,0.3786474011639575,0.39963254613255655
12648,2016,AL,Conecuh,1035.0,3420.0,6585,3080.0,0.051632498101746416,0.07261764307034546
12649,2016,AL,Coosa,1037.0,3381.0,5252,1782.0,0.30445544554455445,0.3254405905131535
12650,2016,AL,Covington,1039.0,13267.0,15940,2387.0,0.6825595984943539,0.7035447434629529
12651,2016,AL,Crenshaw,1041.0,4513.0,6267,1664.0,0.45460347853837557,0.4755886235069746
12652,2016,AL,Cullman,1043.0,32989.0,37873,3798.0,0.7707601721543051,0.7917453171229042
12653,2016,AL,Dale,1045.0,13808.0,18749,4413.0,0.5010933916475546,0.5220785366161537
12654,2016,AL,Dallas,1047.0,5789.0,18792,12836.0,-0.37500000000000006,-0.354014855031401
12655,2016,AL,DeKalb,1049.0,21405.0,25826,3622.0,0.6885696584836987,0.7095548034522977
12656,2016,AL,Elmore,1051.0,27634.0,37260,8443.0,0.5150563607085346,0.5360415056771336
12657,2016,AL,Escambia,1053.0,9935.0,14845,4605.0,0.3590434489727181,0.38002859394131716
12658,2016,AL,Etowah,1055.0,32353.0,44164,10442.0,0.4961280681097726,0.5171132130783717
12659,2016,AL,Fayette,1057.0,6712.0,8249,1362.0,0.648563462237847,0.669548607206446
12660,2016,AL,Franklin,1059.0,9466.0,12040,2197.0,0.6037375415282392,0.6247226864968383
12661,2016,AL,Geneva,1061.0,9994.0,11758,1525.0,0.7202755570675284,0.7412607020361275
12662,2016,AL,Greene,1063.0,838.0,4880,4013.0,-0.6506147540983607,-0.6296296091297616
12663,2016,AL,Hale,1065.0,3173.0,8040,4775.0,-0.19925373134328356,-0.1782685863746845
12664,2016,AL,Henry,1067.0,5632.0,8072,2292.0,0.4137760158572844,0.43476116082588345
12665,2016,AL,Houston,1069.0,30728.0,42639,10664.0,0.4705551255892492,0.49154027055784827
12666,2016,AL,Jackson,1071.0,16672.0,20984,3673.0,0.6194719786504004,0.6404571236189994
12667,2016,AL,Jefferson,1073.0,134768.0,304191,156873.0,-0.07266815915000768,-0.05168301418140864
12668,2016,AL,Lamar,1075.0,5823.0,6966,1036.0,0.6871949468848694,0.7081800918534684
12669,2016,AL,Lauderdale,1077.0,27899.0,39525,9952.0,0.454067046173308,0.47505219114190705
12670,2016,AL,Lawrence,1079.0,10833.0,14829,3627.0,0.48593971272506575,0.5069248576936648
12671,2016,AL,Lee,1081.0,34617.0,59191,21230.0,0.22616614012265374,0.24715128509125278
12672,2016,AL,Limestone,1083.0,29067.0,40294,9468.0,0.48639996029185484,0.5073851052604539
12673,2016,AL,Lowndes,1085.0,1751.0,6684,4883.0,-0.46858168761220825,-0.4475965426436092
12674,2016,AL,Macon,1087.0,1431.0,9140,7566.0,-0.6712253829321663,-0.6502402379635672
12675,2016,AL,Madison,1089.0,89520.0,163389,62822.0,0.1634014529741904,0.18438659794278944
12676,2016,AL,Marengo,1091.0,5233.0,10994,5615.0,-0.034746225213752924,-0.013761080245153878
12677,2016,AL,Marion,1093.0,11274.0,12984,1432.0,0.7580098582871226,0.7789950032557217
12678,2016,AL,Marshall,1095.0,29233.0,35316,4917.0,0.6885264469362329,0.7095115919048319
12679,2016,AL,Mobile,1097.0,95116.0,172737,72186.0,0.1327451559306923,0.15373030089929135
12680,2016,AL,Monroe,1099.0,5795.0,10271,4332.0,0.14243987927173596,0.163425024240335
12681,2016,AL,Montgomery,1101.0,34003.0,95878,58916.0,-0.25984063080164377,-0.23885548583304472
12682,2016,AL,Morgan,1103.0,37486.0,50644,11254.0,0.5179685648842903,0.5389537098528894
12683,2016,AL,Perry,1105.0,1407.0,5278,3824.0,-0.4579386131110269,-0.43695346814242786
12684,2016,AL,Pickens,1107.0,5456.0,9542,3972.0,0.15552295116327808,0.17650809613187712
12685,2016,AL,Pike,1109.0,7693.0,13168,5056.0,0.20025820170109349,0.22124334666969253
12686,2016,AL,Randolph,1111.0,7705.0,10187,2291.0,0.5314616668302738,0.5524468117988729
12687,2016,AL,Russell,1113.0,9210.0,19256,9579.0,-0.01916285832987119,0.0018222866387278547
12688,2016,AL,St. Clair,1115.0,31651.0,38400,5589.0,0.6786979166666667,0.6996830616352657
12689,2016,AL,Shelby,1117.0,73020.0,101254,22977.0,0.4942323266241333,0.5152174715927323
12690,2016,AL,Sumter,1119.0,1581.0,6411,4746.0,-0.4936827328029949,-0.47269758783439586
12691,2016,AL,Talladega,1121.0,20614.0,33407,12121.0,0.25422815577573565,0.2752133007443347
