,year,state_po,county,FIPS,candidatevotes_rep,totalvotes,candidatevotes_dem,lean
13391,2016,IN,Montgomery,18107.0,11059.0,15156,3362.0,0.5078516759039324
13392,2016,IN,Morgan,18109.0,23674.0,31280,6040.0,0.5637468030690538
13393,2016,IN,Newton,18111.0,4077.0,5795,1404.0,0.46125970664365834
13394,2016,IN,Noble,18113.0,12198.0,16890,3904.0,0.4910597986974541
13395,2016,IN,Ohio,18115.0,2118.0,2921,686.0,0.49024306744265667
13396,2016,IN,Orange,18117.0,5803.0,8192,2048.0,0.4583740234375
13397,2016,IN,Owen,18119.0,6153.0,8557,1946.0,0.49164426785088233
13398,2016,IN,Parke,18121.0,4863.0,6582,1441.0,0.5199027651169856
13399,2016,IN,Perry,18123.0,4556.0,8055,3062.0,0.1854748603351955
13400,2016,IN,Pike,18125.0,4398.0,5977,1297.0,0.5188221515810607
13401,2016,IN,Porter,18127.0,38832.0,77190,33676.0,0.06679621712657086
13402,2016,IN,Posey,18129.0,8404.0,12467,3521.0,0.3916740194112457
13403,2016,IN,Pulaski,18131.0,3854.0,5459,1327.0,0.462905294009892
13404,2016,IN,Putnam,18133.0,10637.0,14715,3356.0,0.49480122324159026
13405,2016,IN,Randolph,18135.0,7517.0,10458,2446.0,0.48489194874737046
13406,2016,IN,Ripley,18137.0,9806.0,12810,2471.0,0.5725995316159251
13407,2016,IN,Rush,18139.0,5292.0,7214,1525.0,0.5221790962018298
13408,2016,IN,St. Joseph,18141.0,52021.0,110060,52252.0,-0.002098855169907321
13409,2016,IN,Scott,18143.0,6074.0,9101,2642.0,0.3771014174266564
13410,2016,IN,Shelby,18145.0,12718.0,17994,4247.0,0.47076803378904075
13411,2016,IN,Spencer,18147.0,6572.0,9979,2861.0,0.37188094999498944
13412,2016,IN,Starke,18149.0,6367.0,9226,2489.0,0.4203338391502276
13413,2016,IN,Steuben,18151.0,10133.0,14566,3744.0,0.43862419332692565
13414,2016,IN,Sullivan,18153.0,6138.0,8559,2113.0,0.47026521789928727
13415,2016,IN,Switzerland,18155.0,2558.0,3699,930.0,0.4401189510678562
13416,2016,IN,Tippecanoe,18157.0,30768.0,62515,27282.0,0.05576261697192675
13417,2016,IN,Tipton,18159.0,5589.0,7510,1587.0,0.5328894806924102
13418,2016,IN,Union,18161.0,2445.0,3291,715.0,0.5256760862959586
13419,2016,IN,Vanderburgh,18163.0,40496.0,72507,28530.0,0.1650323417049388
13420,2016,IN,Vermillion,18165.0,4513.0,6939,2081.0,0.35048277849834264
13421,2016,IN,Vigo,18167.0,21937.0,39818,15931.0,0.1508363051886082
13422,2016,IN,Wabash,18169.0,9821.0,13468,3018.0,0.5051232551232552
13423,2016,IN,Warren,18171.0,2898.0,3930,839.0,0.5239185750636133
13424,2016,IN,Warrick,18173.0,19113.0,29589,9086.0,0.33887593362398194
13425,2016,IN,Washington,18175.0,8209.0,11382,2636.0,0.48963275347039187
13426,2016,IN,Wayne,18177.0,16028.0,25579,8322.0,0.3012627546033856
13427,2016,IN,Wells,18179.0,10005.0,13185,2586.0,0.5626848691695108
13428,2016,IN,White,18181.0,6893.0,10053,2590.0,0.42803143340296423
13429,2016,IN,Whitley,18183.0,11358.0,15623,3379.0,0.510721372335659
13430,2016,IA,Adair,19001.0,2461.0,3811,1133.0,0.3484649698241931
13431,2016,IA,Adams,19003.0,1395.0,2106,565.0,0.3941120607787274
13432,2016,IA,Allamakee,19005.0,4093.0,6923,2421.0,0.2415137945977177
13433,2016,IA,Appanoose,19007.0,4033.0,6136,1814.0,0.3616362451108214
13434,2016,IA,Audubon,19009.0,2136.0,3412,1080.0,0.3094958968347011
13435,2016,IA,Benton,19011.0,8232.0,13844,4678.0,0.25671771164403345
13436,2016,IA,Black Hawk,19013.0,27476.0,64405,32233.0,-0.073860725098983
13437,2016,IA,Boone,19015.0,7484.0,14196,5541.0,0.13686954071569452
13438,2016,IA,Bremer,19017.0,7208.0,13538,5356.0,0.1368001181858472
13439,2016,IA,Buchanan,19019.0,5510.0,10252,3970.0,0.1502145922746781
13440,2016,IA,Buena Vista,19021.0,4903.0,8278,2856.0,0.2472819521623581
13441,2016,IA,Butler,19023.0,4921.0,7513,2157.0,0.36789564754425663
13442,2016,IA,Calhoun,19025.0,3468.0,5159,1398.0,0.4012405504942818
13443,2016,IA,Carroll,19027.0,6638.0,10544,3309.0,0.3157245827010622
13444,2016,IA,Cass,19029.0,4761.0,7125,1951.0,0.39438596491228073
13445,2016,IA,Cedar,19031.0,5295.0,9541,3599.0,0.17775914474373755
13446,2016,IA,Cerro Gordo,19033.0,11621.0,22965,9862.0,0.07659481820161113
13447,2016,IA,Cherokee,19035.0,4192.0,6258,1679.0,0.4015659955257271
13448,2016,IA,Chickasaw,19037.0,3742.0,6435,2266.0,0.2293706293706293
13449,2016,IA,Clarke,19039.0,2713.0,4454,1465.0,0.28019757521329147
13450,2016,IA,Clay,19041.0,5877.0,8617,2249.0,0.4210282000696298
13451,2016,IA,Clayton,19043.0,5317.0,9129,3237.0,0.22784532807536428
13452,2016,IA,Clinton,19045.0,11276.0,23067,10095.0,0.05119868209996964
13453,2016,IA,Crawford,19047.0,4617.0,6935,1991.0,0.37865897620764244
13454,2016,IA,Dallas,19049.0,19339.0,38252,15701.0,0.09510613824113773
13455,2016,IA,Davis,19051.0,2723.0,3882,977.0,0.4497681607418856
13456,2016,IA,Decatur,19053.0,2296.0,3734,1201.0,0.293251205141939
13457,2016,IA,Delaware,19055.0,5694.0,9241,2957.0,0.29618006709230604
13458,2016,IA,Des Moines,19057.0,9529.0,19103,8212.0,0.06894205098675599
13459,2016,IA,Dickinson,19059.0,6753.0,10354,3056.0,0.35706007340158397
13460,2016,IA,Dubuque,19061.0,23460.0,49721,22850.0,0.012268457995615545
13461,2016,IA,Emmet,19063.0,3124.0,4753,1357.0,0.3717652009257311
13462,2016,IA,Fayette,19065.0,5620.0,9975,3689.0,0.19358395989974936
13463,2016,IA,Floyd,19067.0,4375.0,8060,3179.0,0.14838709677419354
13464,2016,IA,Franklin,19069.0,3163.0,4968,1493.0,0.33615136876006446
13465,2016,IA,Fremont,19071.0,2407.0,3595,963.0,0.40166898470097356
13466,2016,IA,Greene,19073.0,2820.0,4821,1691.0,0.2341837792989006
13467,2016,IA,Grundy,19075.0,4527.0,6872,1856.0,0.3886786961583236
13468,2016,IA,Guthrie,19077.0,3628.0,5750,1732.0,0.3297391304347826
13469,2016,IA,Hamilton,19079.0,4463.0,7694,2726.0,0.22576033272680013
13470,2016,IA,Hancock,19081.0,3977.0,5871,1587.0,0.40708567535343215
13471,2016,IA,Hardin,19083.0,5254.0,8533,2787.0,0.28911285597093633
13472,2016,IA,Harrison,19085.0,4902.0,7465,2131.0,0.37119892833221707
13473,2016,IA,Henry,19087.0,5779.0,9404,2904.0,0.305720969800085
13474,2016,IA,Howard,19089.0,2611.0,4559,1677.0,0.20486948892300944
13475,2016,IA,Humboldt,19091.0,3568.0,5087,1252.0,0.45527816001572635
13476,2016,IA,Ida,19093.0,2655.0,3612,792.0,0.5157807308970099
13477,2016,IA,Iowa,19095.0,5205.0,8904,3084.0,0.2382075471698113
13478,2016,IA,Jackson,19097.0,5824.0,10310,3837.0,0.19272550921435505
13479,2016,IA,Jasper,19099.0,10560.0,19034,7109.0,0.18130713460123982
13480,2016,IA,Jefferson,19101.0,3748.0,8156,3710.0,0.004659146640510037
13481,2016,IA,Johnson,19103.0,21044.0,76940,50200.0,-0.37894463218092017
13482,2016,IA,Jones,19105.0,5720.0,10133,3787.0,0.19076285404125143
13483,2016,IA,Keokuk,19107.0,3390.0,4985,1342.0,0.41083249749247747
13484,2016,IA,Kossuth,19109.0,5653.0,8607,2543.0,0.3613337980713373
13485,2016,IA,Lee,19111.0,8803.0,16151,6215.0,0.16023775617608815
13486,2016,IA,Linn,19113.0,48390.0,117098,58935.0,-0.09005277630702485
13487,2016,IA,Louisa,19115.0,3069.0,5008,1648.0,0.2837460063897764
13488,2016,IA,Lucas,19117.0,2877.0,4354,1239.0,0.37620578778135044
13489,2016,IA,Lyon,19119.0,5192.0,6377,920.0,0.6699074800062725
13490,2016,IA,Madison,19121.0,5360.0,8636,2678.0,0.31056044465030114
13491,2016,IA,Mahaska,19123.0,7432.0,10632,2619.0,0.45268999247554553
13492,2016,IA,Marion,19125.0,10962.0,17816,5482.0,0.3075886843286933
13493,2016,IA,Marshall,19127.0,9146.0,17980,7652.0,0.08309232480533929
13494,2016,IA,Mills,19129.0,5067.0,7698,2090.0,0.38672382436996616
13495,2016,IA,Mitchell,19131.0,3190.0,5417,1888.0,0.24035443972678605
13496,2016,IA,Monona,19133.0,3120.0,4572,1247.0,0.4096675415573054
13497,2016,IA,Monroe,19135.0,2638.0,3865,1056.0,0.40931435963777485
13498,2016,IA,Montgomery,19137.0,3436.0,5044,1314.0,0.42069785884218874
13499,2016,IA,Muscatine,19139.0,9584.0,19434,8368.0,0.06257075228980141
13500,2016,IA,O'Brien,19141.0,5752.0,7406,1315.0,0.5991088306778287
13501,2016,IA,Osceola,19143.0,2531.0,3213,552.0,0.6159352629940866
13502,2016,IA,Page,19145.0,4893.0,7044,1807.0,0.43810335036910847
13503,2016,IA,Palo Alto,19147.0,3081.0,4703,1398.0,0.35785668722092284
13504,2016,IA,Plymouth,19149.0,9680.0,13190,2885.0,0.5151630022744503
13505,2016,IA,Pocahontas,19151.0,2702.0,3865,963.0,0.44993531694695993
13506,2016,IA,Polk,19153.0,93492.0,231555,119804.0,-0.11363175055602337
13507,2016,IA,Pottawattamie,19155.0,24447.0,42680,15355.0,0.21302717900656043
13508,2016,IA,Poweshiek,19157.0,4946.0,9833,4304.0,0.06529034882538387
13509,2016,IA,Ringgold,19159.0,1824.0,2707,753.0,0.3956409309198375
13510,2016,IA,Sac,19161.0,3703.0,5212,1270.0,0.4668073676132003
13511,2016,IA,Scott,19163.0,39149.0,86220,40440.0,-0.014973324054743664
13512,2016,IA,Shelby,19165.0,4362.0,6370,1662.0,0.423861852433281
13513,2016,IA,Sioux,19167.0,14785.0,18194,2300.0,0.6862152357920193
13514,2016,IA,Story,19169.0,19458.0,50667,25709.0,-0.12337418832770841
13515,2016,IA,Tama,19171.0,4971.0,8752,3196.0,0.20281078610603287
13516,2016,IA,Taylor,19173.0,2111.0,3029,758.0,0.4466820732915154
13517,2016,IA,Union,19175.0,3525.0,5832,1922.0,0.2748628257887517
13518,2016,IA,Van Buren,19177.0,2527.0,3561,845.0,0.47233923055321536
13519,2016,IA,Wapello,19179.0,8715.0,15149,5594.0,0.20602019935309263
13520,2016,IA,Warren,19181.0,14814.0,27300,10411.0,0.16128205128205125
13521,2016,IA,Washington,19183.0,6173.0,10929,3943.0,0.2040442858449995
13522,2016,IA,Wayne,19185.0,2069.0,2940,719.0,0.4591836734693878
13523,2016,IA,Webster,19187.0,10056.0,17430,6305.0,0.21520367183017786
13524,2016,IA,Winnebago,19189.0,3447.0,5787,1931.0,0.2619664765854501
13525,2016,IA,Winneshiek,19191.0,5344.0,11362,5254.0,0.007921140644252755
13526,2016,IA,Woodbury,19193.0,24727.0,43718,16210.0,0.19481678027357152
13527,2016,IA,Worth,19195.0,2453.0,4257,1530.0,0.21681935635424004
13528,2016,IA,Wright,19197.0,3800.0,6026,1896.0,0.31596415532691674
13529,2016,KS,Allen,20001.0,3651.0,5454,1433.0,0.4066740007334067
13530,2016,KS,Anderson,20003.0,2435.0,3350,672.0,0.5262686567164179
13531,2016,KS,Atchison,20005.0,4049.0,6575,1989.0,0.3133079847908745
13532,2016,KS,Barber,20007.0,1850.0,2252,286.0,0.69449378330373
13533,2016,KS,Barton,20009.0,7888.0,10269,1839.0,0.5890544356802025
13534,2016,KS,Bourbon,20011.0,4424.0,6093,1336.0,0.5068110946988347
13535,2016,KS,Brown,20013.0,2906.0,4036,863.0,0.5061942517343905
13536,2016,KS,Butler,20015.0,19073.0,27657,6573.0,0.45196514444806013
13537,2016,KS,Chase,20017.0,969.0,1369,316.0,0.476990504017531
13538,2016,KS,Chautauqua,20019.0,1236.0,1481,197.0,0.7015530047265361
13539,2016,KS,Cherokee,20021.0,6182.0,8620,2005.0,0.4845707656612529
13540,2016,KS,Cheyenne,20023.0,1173.0,1407,181.0,0.7050461975835111
13541,2016,KS,Clark,20025.0,825.0,1005,120.0,0.7014925373134329
13542,2016,KS,Clay,20027.0,2891.0,3820,677.0,0.5795811518324607
13543,2016,KS,Cloud,20029.0,2919.0,3930,761.0,0.5491094147582697
13544,2016,KS,Coffey,20031.0,3050.0,4068,727.0,0.5710422812192724
13545,2016,KS,Comanche,20033.0,715.0,867,102.0,0.707035755478662
13546,2016,KS,Cowley,20035.0,8270.0,12621,3551.0,0.37390064178749705
13547,2016,KS,Crawford,20037.0,8624.0,14891,5199.0,0.23000470082600227
13548,2016,KS,Decatur,20039.0,1210.0,1452,178.0,0.7107438016528926
13549,2016,KS,Dickinson,20041.0,6029.0,8210,1609.0,0.5383678440925701
13550,2016,KS,Doniphan,20043.0,2606.0,3378,587.0,0.5976909413854352
13551,2016,KS,Douglas,20045.0,14688.0,50087,31195.0,-0.3295665541956995
13552,2016,KS,Edwards,20047.0,1037.0,1319,212.0,0.6254738438210765
13553,2016,KS,Elk,20049.0,1048.0,1259,160.0,0.7053216838760921
13554,2016,KS,Ellis,20051.0,8466.0,11947,2742.0,0.479116096091069
13555,2016,KS,Ellsworth,20053.0,1969.0,2679,521.0,0.5405001866368048
13556,2016,KS,Finney,20055.0,6350.0,10159,3195.0,0.31056206319519636
13557,2016,KS,Ford,20057.0,5114.0,7718,2149.0,0.3841668826120757
13558,2016,KS,Franklin,20059.0,7185.0,10965,2892.0,0.39151846785225713
13559,2016,KS,Geary,20061.0,4274.0,7504,2722.0,0.20682302771855016
13560,2016,KS,Gove,20063.0,1140.0,1343,149.0,0.7379002233804914
13561,2016,KS,Graham,20065.0,1025.0,1284,188.0,0.6518691588785046
13562,2016,KS,Grant,20067.0,1804.0,2389,441.0,0.5705316031812474
13563,2016,KS,Gray,20069.0,1698.0,2066,263.0,0.6945788964181994
13564,2016,KS,Greeley,20071.0,534.0,650,83.0,0.6938461538461539
13565,2016,KS,Greenwood,20073.0,2160.0,2840,485.0,0.5897887323943662
13566,2016,KS,Hamilton,20075.0,705.0,876,121.0,0.6666666666666666
13567,2016,KS,Harper,20077.0,1996.0,2578,393.0,0.621799844840962
13568,2016,KS,Harvey,20079.0,8668.0,14916,5068.0,0.2413515687851971
13569,2016,KS,Haskell,20081.0,1040.0,1354,245.0,0.587149187592319
13570,2016,KS,Hodgeman,20083.0,855.0,1017,124.0,0.7187807276302851
13571,2016,KS,Jackson,20085.0,3939.0,5818,1512.0,0.4171536610519079
13572,2016,KS,Jefferson,20087.0,5213.0,8337,2518.0,0.32325776658270355
13573,2016,KS,Jewell,20089.0,1223.0,1494,180.0,0.6981258366800536
13574,2016,KS,Johnson,20091.0,137490.0,290090,129852.0,0.026329759729739055
13575,2016,KS,Kearny,20093.0,1075.0,1316,174.0,0.6846504559270516
13576,2016,KS,Kingman,20095.0,2530.0,3334,599.0,0.5791841631673665
13577,2016,KS,Kiowa,20097.0,900.0,1079,114.0,0.7284522706209453
13578,2016,KS,Labette,20099.0,5335.0,8107,2291.0,0.37547798199087207
13579,2016,KS,Lane,20101.0,718.0,871,106.0,0.7026406429391504
13580,2016,KS,Leavenworth,20103.0,17638.0,30301,10209.0,0.24517342661958352
13581,2016,KS,Lincoln,20105.0,1179.0,1464,215.0,0.6584699453551912
13582,2016,KS,Linn,20107.0,3484.0,4427,736.0,0.6207363903320533
13583,2016,KS,Logan,20109.0,1132.0,1357,149.0,0.7243920412675018
13584,2016,KS,Lyon,20111.0,6552.0,12288,4649.0,0.15486653645833331
13585,2016,KS,McPherson,20113.0,8549.0,12742,3226.0,0.41775231517815103
13586,2016,KS,Marion,20115.0,4003.0,5624,1204.0,0.49768847795163584
13587,2016,KS,Marshall,20117.0,3307.0,4673,1072.0,0.4782794778514873
13588,2016,KS,Meade,20119.0,1415.0,1720,210.0,0.7005813953488372
13589,2016,KS,Miami,20121.0,10003.0,15022,3991.0,0.400213020902676
13590,2016,KS,Mitchell,20123.0,2308.0,2942,477.0,0.6223657375934738
13591,2016,KS,Montgomery,20125.0,8679.0,12004,2637.0,0.5033322225924691
13592,2016,KS,Morris,20127.0,1820.0,2624,601.0,0.46455792682926833
13593,2016,KS,Morton,20129.0,995.0,1192,147.0,0.7114093959731543
13594,2016,KS,Nemaha,20131.0,4124.0,5122,725.0,0.6636079656384224
13595,2016,KS,Neosho,20133.0,4431.0,6314,1501.0,0.46404814697497626
13596,2016,KS,Ness,20135.0,1228.0,1454,162.0,0.7331499312242091
13597,2016,KS,Norton,20137.0,1840.0,2234,281.0,0.697851387645479
13598,2016,KS,Osage,20139.0,4826.0,7046,1753.0,0.4361339767243826
13599,2016,KS,Osborne,20141.0,1460.0,1788,233.0,0.6862416107382551
13600,2016,KS,Ottawa,20143.0,2283.0,2903,424.0,0.6403720289355839
13601,2016,KS,Pawnee,20145.0,1904.0,2661,579.0,0.4979331078541902
13602,2016,KS,Phillips,20147.0,2233.0,2664,300.0,0.7256006006006006
13603,2016,KS,Pottawatomie,20149.0,7612.0,10693,2225.0,0.5037875245487702
13604,2016,KS,Pratt,20151.0,2838.0,3842,771.0,0.5380010411244144
13605,2016,KS,Rawlins,20153.0,1220.0,1472,163.0,0.718070652173913
13606,2016,KS,Reno,20155.0,15513.0,24210,6837.0,0.35836431226765797
13607,2016,KS,Republic,20157.0,2024.0,2529,375.0,0.6520363780150258
13608,2016,KS,Rice,20159.0,2837.0,3804,695.0,0.5630914826498423
13609,2016,KS,Riley,20161.0,10107.0,21532,9341.0,0.03557495820174622
13610,2016,KS,Rooks,20163.0,2031.0,2419,275.0,0.725919801570897
13611,2016,KS,Rush,20165.0,1197.0,1503,233.0,0.6413838988689288
13612,2016,KS,Russell,20167.0,2574.0,3193,461.0,0.6617601002192296
13613,2016,KS,Saline,20169.0,13828.0,22064,6317.0,0.3404187817258883
13614,2016,KS,Scott,20171.0,1865.0,2202,236.0,0.7397820163487738
13615,2016,KS,Sedgwick,20173.0,104353.0,188783,69627.0,0.18394664773840863
13616,2016,KS,Seward,20175.0,3159.0,5038,1628.0,0.3038904327113935
13617,2016,KS,Shawnee,20177.0,35934.0,75406,33926.0,0.026629180701800925
13618,2016,KS,Sheridan,20179.0,1197.0,1374,127.0,0.7787481804949054
13619,2016,KS,Sherman,20181.0,2089.0,2612,347.0,0.6669218989280244
13620,2016,KS,Smith,20183.0,1661.0,2042,297.0,0.6679725759059745
13621,2016,KS,Stafford,20185.0,1490.0,1896,304.0,0.6255274261603375
13622,2016,KS,Stanton,20187.0,492.0,637,115.0,0.5918367346938775
13623,2016,KS,Stevens,20189.0,1599.0,1891,220.0,0.7292437863564252
13624,2016,KS,Sumner,20191.0,6984.0,9722,2076.0,0.5048343962147707
13625,2016,KS,Thomas,20193.0,2908.0,3576,473.0,0.6809284116331096
13626,2016,KS,Trego,20195.0,1227.0,1482,198.0,0.694331983805668
13627,2016,KS,Wabaunsee,20197.0,2372.0,3380,776.0,0.47218934911242605
13628,2016,KS,Wallace,20199.0,721.0,798,46.0,0.8458646616541354
13629,2016,KS,Washington,20201.0,2194.0,2765,387.0,0.6535262206148282
13630,2016,KS,Wichita,20203.0,769.0,956,140.0,0.6579497907949791
13631,2016,KS,Wilson,20205.0,2788.0,3591,594.0,0.6109718741297688
13632,2016,KS,Woodson,20207.0,1082.0,1443,273.0,0.5606375606375607
13633,2016,KS,Wyandotte,20209.0,15806.0,48781,30146.0,-0.2939669133474099
13634,2016,KY,Adair,21001.0,6637.0,8233,1323.0,0.645451232843435
13635,2016,KY,Allen,21003.0,6466.0,8096,1349.0,0.6320405138339921
13636,2016,KY,Anderson,21005.0,8242.0,11422,2634.0,0.4909823148310279
13637,2016,KY,Ballard,21007.0,3161.0,4101,816.0,0.5718117532309193
13638,2016,KY,Barren,21009.0,13483.0,18488,4275.0,0.49805279099956734
13639,2016,KY,Bath,21011.0,3082.0,4587,1361.0,0.3751907564857205
13640,2016,KY,Bell,21013.0,7764.0,9718,1720.0,0.621938670508335
13641,2016,KY,Boone,21015.0,39082.0,57618,15026.0,0.4175084175084175
13642,2016,KY,Bourbon,21017.0,5569.0,8803,2791.0,0.3155742360558901
13643,2016,KY,Boyd,21019.0,13591.0,20454,6021.0,0.37009875818910726
13644,2016,KY,Boyle,21021.0,8040.0,12946,4281.0,0.29035995674339565
13645,2016,KY,Bracken,21023.0,2711.0,3527,705.0,0.5687553161326906
13646,2016,KY,Breathitt,21025.0,3991.0,5738,1537.0,0.4276751481352388
13647,2016,KY,Breckinridge,21027.0,6484.0,8774,1960.0,0.5156143150216548
13648,2016,KY,Bullitt,21029.0,26210.0,36069,8255.0,0.49779589120851697
13649,2016,KY,Butler,21031.0,4428.0,5576,947.0,0.6242826398852224
13650,2016,KY,Caldwell,21033.0,4507.0,5975,1260.0,0.5434309623430962
13651,2016,KY,Calloway,21035.0,10367.0,16049,4749.0,0.3500529628014207
13652,2016,KY,Campbell,21037.0,25050.0,42510,14658.0,0.24446012702893433
13653,2016,KY,Carlisle,21039.0,2094.0,2601,432.0,0.6389850057670127
13654,2016,KY,Carroll,21041.0,2588.0,3855,1106.0,0.3844357976653696
13655,2016,KY,Carter,21043.0,7587.0,10278,2276.0,0.5167347733021989
13656,2016,KY,Casey,21045.0,5482.0,6439,767.0,0.7322565615778848
13657,2016,KY,Christian,21047.0,14108.0,22083,7188.0,0.31336322057691435
13658,2016,KY,Clark,21049.0,10710.0,16205,4706.0,0.3705029311940759
13659,2016,KY,Clay,21051.0,5861.0,6767,752.0,0.7549874390424117
13660,2016,KY,Clinton,21053.0,3809.0,4462,547.0,0.7310623038995967
13661,2016,KY,Crittenden,21055.0,3290.0,4037,617.0,0.662125340599455
13662,2016,KY,Cumberland,21057.0,2502.0,3066,459.0,0.6663405088062623
13663,2016,KY,Daviess,21059.0,28907.0,45807,14163.0,0.3218722029384155
13664,2016,KY,Edmonson,21061.0,4135.0,5244,979.0,0.6018306636155607
13665,2016,KY,Elliott,21063.0,2000.0,2855,740.0,0.44133099824868655
13666,2016,KY,Estill,21065.0,4236.0,5545,1108.0,0.564111812443643
13667,2016,KY,Fayette,21067.0,56894.0,136315,69778.0,-0.09451637750797781
13668,2016,KY,Fleming,21069.0,4722.0,6260,1348.0,0.5389776357827476
13669,2016,KY,Floyd,21071.0,11993.0,16540,4015.0,0.48234582829504236
13670,2016,KY,Franklin,21073.0,11819.0,23865,10717.0,0.046176408967106675
13671,2016,KY,Fulton,21075.0,1549.0,2382,774.0,0.3253568429890848
13672,2016,KY,Gallatin,21077.0,2443.0,3338,749.0,0.5074895146794487
13673,2016,KY,Garrard,21079.0,5904.0,7623,1453.0,0.5838908566181293
13674,2016,KY,Grant,21081.0,7268.0,9559,1910.0,0.5605188827283188
13675,2016,KY,Graves,21083.0,12671.0,16606,3308.0,0.5638323497531013
13676,2016,KY,Grayson,21085.0,8219.0,10576,1959.0,0.5919062027231468
13677,2016,KY,Green,21087.0,4372.0,5333,832.0,0.6637914869679356
13678,2016,KY,Greenup,21089.0,11546.0,16277,4146.0,0.4546292314308534
13679,2016,KY,Hancock,21091.0,2788.0,4295,1244.0,0.35948777648428404
13680,2016,KY,Hardin,21093.0,26971.0,43156,13944.0,0.3018583742700899
13681,2016,KY,Harlan,21095.0,9129.0,10757,1372.0,0.721111834154504
13682,2016,KY,Harrison,21097.0,5435.0,7781,2031.0,0.43747590284025195
13683,2016,KY,Hart,21099.0,5320.0,7264,1730.0,0.4942180616740088
13684,2016,KY,Henderson,21101.0,12159.0,19710,6707.0,0.2766108574327753
13685,2016,KY,Henry,21103.0,4944.0,7149,1828.0,0.4358651559658694
13686,2016,KY,Hickman,21105.0,1657.0,2157,449.0,0.5600370885489105
13687,2016,KY,Hopkins,21107.0,15277.0,20345,4310.0,0.5390513639714918
13688,2016,KY,Jackson,21109.0,4889.0,5501,482.0,0.8011270678058535
13689,2016,KY,Jefferson,21111.0,143768.0,353099,190836.0,-0.1332997261391281
13690,2016,KY,Jessamine,21113.0,15474.0,23326,6144.0,0.39998285175340825
13691,2016,KY,Johnson,21115.0,8043.0,9572,1250.0,0.7096740493104889
13692,2016,KY,Kenton,21117.0,42958.0,71998,24214.0,0.26034056501569486
13693,2016,KY,Knott,21119.0,4357.0,5763,1245.0,0.5399965295852854
13694,2016,KY,Knox,21121.0,9885.0,12012,1761.0,0.6763236763236763
13695,2016,KY,Larue,21123.0,4799.0,6367,1278.0,0.5530076959321502
13696,2016,KY,Laurel,21125.0,20592.0,24833,3440.0,0.6906938348165748
13697,2016,KY,Lawrence,21127.0,4816.0,6042,1045.0,0.6241310824230387
13698,2016,KY,Lee,21129.0,2151.0,2667,444.0,0.6400449943757031
13699,2016,KY,Leslie,21131.0,4015.0,4492,400.0,0.8047640249332145
13700,2016,KY,Letcher,21133.0,7293.0,9134,1542.0,0.6296255747755639
13701,2016,KY,Lewis,21135.0,4363.0,5298,785.0,0.675349188372971
13702,2016,KY,Lincoln,21137.0,7338.0,9561,1865.0,0.5724296621692292
13703,2016,KY,Livingston,21139.0,3570.0,4645,887.0,0.5776103336921421
13704,2016,KY,Logan,21141.0,7778.0,10899,2755.0,0.4608679695384898
13705,2016,KY,Lyon,21143.0,2789.0,3962,1045.0,0.4401817264008077
13706,2016,KY,McCracken,21145.0,20774.0,31307,9134.0,0.37180183345577666
13707,2016,KY,McCreary,21147.0,5012.0,5776,664.0,0.752770083102493
13708,2016,KY,McLean,21149.0,3381.0,4566,988.0,0.5240911081909768
13709,2016,KY,Madison,21151.0,23431.0,37371,11793.0,0.3114179443953868
13710,2016,KY,Magoffin,21153.0,3824.0,5116,1172.0,0.5183737294761532
13711,2016,KY,Marion,21155.0,5122.0,8111,2679.0,0.3011959067932437
13712,2016,KY,Marshall,21157.0,12322.0,16698,3672.0,0.5180261109114864
13713,2016,KY,Martin,21159.0,3503.0,3953,363.0,0.7943334176574753
13714,2016,KY,Mason,21161.0,4944.0,7219,1970.0,0.41196841667821027
13715,2016,KY,Meade,21163.0,8660.0,12231,3026.0,0.4606328182487123
13716,2016,KY,Menifee,21165.0,2010.0,2779,700.0,0.47139258726160493
13717,2016,KY,Mercer,21167.0,7740.0,10585,2395.0,0.5049598488427018
13718,2016,KY,Metcalfe,21169.0,3491.0,4620,976.0,0.5443722943722944
13719,2016,KY,Monroe,21171.0,4278.0,4991,601.0,0.7367261069925866
13720,2016,KY,Montgomery,21173.0,7856.0,11452,3158.0,0.41023402025847017
13721,2016,KY,Morgan,21175.0,3628.0,4775,1006.0,0.549109947643979
13722,2016,KY,Muhlenberg,21177.0,9393.0,13060,3272.0,0.46868300153139353
13723,2016,KY,Nelson,21179.0,13431.0,20802,6434.0,0.3363618882799731
13724,2016,KY,Nicholas,21181.0,1957.0,2841,787.0,0.4118268215417107
13725,2016,KY,Ohio,21183.0,7942.0,10398,2080.0,0.5637622619734565
13726,2016,KY,Oldham,21185.0,20469.0,32853,10268.0,0.31050436794204483
13727,2016,KY,Owen,21187.0,3745.0,5001,1062.0,0.5364927014597081
13728,2016,KY,Owsley,21189.0,1474.0,1759,256.0,0.6924388857305288
13729,2016,KY,Pendleton,21191.0,4604.0,6007,1164.0,0.5726652239054436
13730,2016,KY,Perry,21193.0,8158.0,10572,2136.0,0.5696178584941354
13731,2016,KY,Pike,21195.0,19747.0,24665,4280.0,0.6270829110075006
13732,2016,KY,Powell,21197.0,3513.0,4957,1272.0,0.45208795642525723
13733,2016,KY,Pulaski,21199.0,22902.0,28041,4208.0,0.6666666666666666
13734,2016,KY,Robertson,21201.0,759.0,1013,222.0,0.5301085883514314
